id,performance_id,user_location_1,user_location_2,user_location_3,user_location_4,user_location_5,user_location_6,user_location_7,user_location_8,user_location_9,user_location_10,user_location_11,user_location_12,user_location_13,user_location_14,user_location_15,user_location_16,user_location_17,user_location_18,user_location_19,user_location_20
183,183,uk,india,us,germany,nigeria,pakistan,france,australia,canada,south africa,ghana,ukraine,tanzania,poland,mexico,russia,spain,belgium,morocco,portugal
184,184,uk,us,india,australia,france,canada,pakistan,germany,nigeria,egypt,morocco,italy,portugal,poland,south africa,spain,turkey,mexico,belgium,ukraine
185,185,uk,india,us,canada,australia,france,germany,nigeria,pakistan,portugal,turkey,spain,belgium,egypt,tanzania,italy,brazil,russia,indonesia,south africa
186,186,uk,us,india,pakistan,canada,nigeria,australia,germany,france,russia,indonesia,tanzania,brazil,mexico,belgium,ghana,poland,turkey,portugal,south africa
187,187,uk,us,india,nigeria,canada,pakistan,germany,france,australia,italy,portugal,tanzania,belgium,turkey,ukraine,mexico,egypt,russia,indonesia,poland
188,188,india,us,uk,germany,france,australia,canada,nigeria,pakistan,ukraine,russia,morocco,turkey,egypt,poland,spain,tanzania,brazil,indonesia,belgium
189,189,us,uk,india,pakistan,germany,france,nigeria,canada,australia,portugal,ghana,tanzania,russia,morocco,poland,spain,turkey,indonesia,belgium,italy
190,190,uk,us,india,nigeria,germany,australia,france,pakistan,canada,ghana,poland,south africa,turkey,brazil,egypt,spain,tanzania,russia,mexico,ukraine
191,191,uk,india,us,france,nigeria,pakistan,australia,canada,germany,brazil,spain,russia,mexico,belgium,ukraine,egypt,morocco,italy,poland,turkey
192,192,us,uk,india,germany,pakistan,australia,france,nigeria,canada,belgium,mexico,russia,morocco,south africa,egypt,italy,poland,portugal,tanzania,turkey
193,193,us,uk,india,germany,australia,france,nigeria,canada,pakistan,brazil,poland,russia,belgium,ukraine,south africa,ghana,mexico,spain,egypt,portugal
194,194,uk,india,us,france,pakistan,nigeria,canada,germany,australia,russia,portugal,spain,indonesia,tanzania,brazil,egypt,italy,poland,mexico,morocco
195,195,uk,india,us,australia,nigeria,pakistan,germany,france,canada,egypt,italy,russia,south africa,mexico,poland,indonesia,ukraine,ghana,spain,portugal
196,196,us,india,uk,pakistan,france,canada,australia,germany,nigeria,egypt,ghana,belgium,indonesia,italy,poland,turkey,tanzania,mexico,morocco,brazil
197,197,us,india,uk,france,germany,australia,canada,pakistan,nigeria,ukraine,egypt,poland,portugal,belgium,mexico,morocco,turkey,brazil,indonesia,spain
198,198,uk,india,us,nigeria,france,canada,pakistan,germany,australia,morocco,ukraine,portugal,ghana,egypt,mexico,poland,south africa,indonesia,brazil,belgium
199,199,us,india,uk,france,germany,australia,nigeria,canada,pakistan,ukraine,ghana,belgium,russia,poland,egypt,tanzania,turkey,morocco,indonesia,mexico
200,200,uk,us,india,australia,france,germany,canada,pakistan,nigeria,italy,belgium,turkey,tanzania,ukraine,russia,south africa,egypt,brazil,mexico,portugal
201,201,india,us,uk,france,canada,pakistan,australia,nigeria,germany,ghana,italy,egypt,belgium,mexico,tanzania,ukraine,portugal,brazil,russia,poland
202,202,uk,us,india,pakistan,germany,australia,canada,france,nigeria,spain,italy,portugal,mexico,ghana,indonesia,belgium,south africa,poland,morocco,ukraine
203,203,us,uk,india,australia,pakistan,canada,germany,nigeria,france,italy,indonesia,turkey,portugal,tanzania,brazil,russia,egypt,spain,south africa,morocco
204,204,uk,us,india,australia,germany,nigeria,canada,pakistan,france,spain,turkey,brazil,tanzania,egypt,russia,ghana,south africa,mexico,italy,belgium
205,205,uk,us,india,germany,canada,australia,france,pakistan,nigeria,italy,poland,brazil,portugal,egypt,belgium,mexico,morocco,ghana,ukraine,south africa
206,206,india,uk,us,germany,canada,pakistan,nigeria,australia,france,italy,ukraine,morocco,russia,poland,portugal,turkey,indonesia,tanzania,spain,ghana
207,207,uk,us,india,germany,australia,nigeria,canada,france,pakistan,brazil,spain,mexico,poland,indonesia,ghana,south africa,ukraine,morocco,russia,turkey
208,208,uk,us,india,australia,nigeria,germany,canada,pakistan,france,poland,italy,indonesia,egypt,brazil,spain,portugal,south africa,russia,turkey,tanzania
209,209,us,uk,india,france,canada,germany,nigeria,pakistan,australia,ukraine,belgium,south africa,spain,portugal,egypt,russia,turkey,italy,morocco,indonesia
210,210,us,uk,india,pakistan,germany,australia,canada,france,nigeria,indonesia,poland,ghana,turkey,brazil,belgium,ukraine,italy,portugal,tanzania,egypt
211,211,uk,us,india,germany,pakistan,france,canada,nigeria,australia,egypt,ukraine,morocco,portugal,turkey,tanzania,indonesia,poland,belgium,mexico,spain
212,212,uk,india,us,canada,france,nigeria,germany,australia,pakistan,south africa,turkey,portugal,russia,spain,morocco,mexico,ukraine,poland,egypt,italy
213,213,us,uk,india,pakistan,canada,france,australia,germany,nigeria,belgium,brazil,tanzania,italy,egypt,turkey,spain,south africa,mexico,morocco,poland
214,214,uk,us,india,germany,canada,nigeria,france,pakistan,australia,russia,ghana,tanzania,brazil,ukraine,morocco,turkey,poland,spain,mexico,belgium
215,215,india,us,uk,france,nigeria,australia,canada,germany,pakistan,ukraine,south africa,poland,indonesia,turkey,spain,tanzania,portugal,belgium,russia,mexico
216,216,uk,us,india,canada,france,pakistan,australia,nigeria,germany,italy,mexico,russia,egypt,south africa,indonesia,tanzania,poland,spain,portugal,belgium
217,217,uk,us,india,canada,germany,australia,france,nigeria,pakistan,belgium,mexico,ukraine,russia,ghana,tanzania,south africa,indonesia,poland,portugal,turkey
218,218,uk,us,india,nigeria,germany,pakistan,australia,canada,france,south africa,morocco,ghana,poland,russia,belgium,egypt,turkey,indonesia,portugal,mexico
219,219,uk,us,india,australia,france,pakistan,canada,nigeria,germany,brazil,morocco,ghana,turkey,belgium,spain,russia,egypt,indonesia,poland,tanzania
220,220,uk,us,india,canada,germany,australia,pakistan,france,nigeria,morocco,tanzania,italy,portugal,turkey,poland,south africa,russia,spain,belgium,indonesia
221,221,india,uk,us,germany,pakistan,nigeria,australia,france,canada,turkey,indonesia,morocco,mexico,poland,portugal,belgium,russia,italy,south africa,ghana
222,222,uk,us,india,canada,france,australia,pakistan,germany,nigeria,russia,poland,belgium,turkey,egypt,morocco,ukraine,spain,portugal,indonesia,south africa
223,223,uk,india,us,nigeria,france,germany,canada,pakistan,australia,morocco,brazil,italy,belgium,russia,spain,ukraine,egypt,poland,turkey,south africa
224,224,uk,us,india,nigeria,germany,pakistan,france,australia,canada,belgium,turkey,brazil,poland,russia,spain,mexico,ghana,egypt,portugal,italy
225,225,us,uk,india,germany,nigeria,pakistan,canada,france,australia,ukraine,turkey,spain,morocco,portugal,south africa,russia,italy,tanzania,brazil,belgium
226,226,uk,india,us,france,canada,pakistan,germany,australia,nigeria,portugal,ghana,egypt,russia,indonesia,tanzania,italy,brazil,turkey,ukraine,spain
227,227,uk,us,india,germany,pakistan,canada,australia,nigeria,france,portugal,brazil,egypt,morocco,ukraine,mexico,tanzania,indonesia,belgium,russia,italy
228,228,us,india,uk,france,pakistan,germany,canada,australia,nigeria,ukraine,russia,morocco,mexico,south africa,italy,indonesia,tanzania,portugal,poland,belgium
229,229,us,uk,india,pakistan,france,germany,nigeria,canada,australia,south africa,italy,belgium,tanzania,egypt,russia,turkey,spain,indonesia,morocco,ghana
230,230,us,uk,india,nigeria,france,germany,australia,canada,pakistan,mexico,egypt,belgium,russia,ukraine,turkey,italy,morocco,spain,brazil,tanzania
231,231,uk,us,india,canada,australia,france,nigeria,pakistan,germany,italy,brazil,tanzania,south africa,mexico,turkey,poland,morocco,ghana,russia,spain
232,232,us,uk,india,germany,nigeria,canada,pakistan,france,australia,egypt,italy,russia,poland,mexico,spain,ukraine,turkey,belgium,brazil,portugal
233,233,india,uk,us,australia,canada,nigeria,pakistan,germany,france,indonesia,south africa,turkey,egypt,morocco,spain,ghana,tanzania,mexico,belgium,russia
234,234,us,india,uk,australia,canada,germany,france,nigeria,pakistan,italy,spain,tanzania,turkey,mexico,indonesia,poland,portugal,brazil,ghana,belgium
235,235,uk,us,india,germany,nigeria,france,canada,pakistan,australia,spain,russia,tanzania,turkey,poland,italy,ghana,belgium,egypt,mexico,morocco
236,236,uk,us,india,nigeria,canada,pakistan,germany,france,australia,egypt,turkey,brazil,italy,ukraine,portugal,indonesia,ghana,russia,poland,south africa
237,237,us,india,uk,pakistan,germany,france,australia,canada,nigeria,south africa,turkey,mexico,italy,indonesia,russia,morocco,tanzania,portugal,ukraine,poland
238,238,us,india,uk,germany,pakistan,france,canada,australia,nigeria,ukraine,tanzania,belgium,portugal,morocco,italy,brazil,turkey,russia,mexico,poland
239,239,uk,us,india,canada,germany,pakistan,france,australia,nigeria,turkey,poland,egypt,mexico,tanzania,spain,brazil,portugal,ghana,ukraine,south africa
240,240,uk,us,india,germany,france,nigeria,canada,australia,pakistan,tanzania,ukraine,portugal,russia,brazil,poland,indonesia,mexico,south africa,turkey,spain
241,241,india,uk,us,pakistan,france,canada,nigeria,australia,germany,spain,indonesia,tanzania,poland,ghana,south africa,portugal,belgium,egypt,mexico,turkey
242,242,uk,us,india,australia,nigeria,pakistan,canada,germany,france,belgium,russia,ukraine,indonesia,poland,morocco,brazil,spain,tanzania,italy,egypt
243,243,uk,india,us,nigeria,france,australia,germany,canada,pakistan,mexico,egypt,belgium,morocco,ghana,russia,tanzania,brazil,italy,ukraine,south africa
244,244,india,uk,us,nigeria,france,germany,canada,australia,pakistan,ghana,egypt,ukraine,indonesia,portugal,tanzania,russia,belgium,turkey,italy,spain
245,245,us,uk,india,germany,canada,pakistan,nigeria,australia,france,ghana,indonesia,ukraine,mexico,turkey,egypt,portugal,morocco,russia,tanzania,italy
246,246,uk,us,india,france,australia,germany,pakistan,nigeria,canada,belgium,brazil,italy,ghana,tanzania,egypt,morocco,spain,indonesia,portugal,south africa
247,247,uk,india,us,australia,nigeria,canada,france,germany,pakistan,portugal,belgium,south africa,poland,turkey,morocco,russia,tanzania,spain,italy,ghana
248,248,us,uk,india,australia,germany,nigeria,pakistan,canada,france,russia,ghana,portugal,turkey,poland,mexico,south africa,ukraine,italy,egypt,belgium
249,249,india,us,uk,france,germany,canada,australia,pakistan,nigeria,belgium,portugal,mexico,poland,morocco,tanzania,spain,ghana,turkey,indonesia,ukraine
250,250,uk,us,india,pakistan,canada,australia,germany,nigeria,france,poland,ukraine,tanzania,portugal,ghana,morocco,mexico,indonesia,russia,spain,belgium
251,251,uk,india,us,france,nigeria,canada,australia,germany,pakistan,poland,italy,indonesia,ghana,egypt,spain,turkey,morocco,ukraine,mexico,tanzania
252,252,uk,us,india,france,nigeria,pakistan,canada,germany,australia,egypt,ghana,morocco,brazil,portugal,spain,south africa,ukraine,italy,russia,indonesia
253,253,us,uk,india,canada,nigeria,pakistan,germany,australia,france,ghana,spain,russia,egypt,italy,portugal,belgium,brazil,poland,morocco,south africa
254,254,uk,us,india,france,canada,nigeria,australia,pakistan,germany,tanzania,poland,belgium,russia,turkey,ghana,south africa,egypt,brazil,mexico,portugal
255,255,uk,us,india,australia,france,nigeria,canada,pakistan,germany,russia,belgium,mexico,portugal,south africa,morocco,turkey,brazil,tanzania,ukraine,spain
256,256,us,india,uk,pakistan,nigeria,france,germany,canada,australia,ukraine,russia,turkey,mexico,indonesia,portugal,egypt,morocco,poland,tanzania,south africa
257,257,uk,us,india,canada,nigeria,australia,germany,france,pakistan,mexico,ukraine,poland,morocco,russia,tanzania,brazil,belgium,egypt,ghana,south africa
258,258,uk,us,india,canada,germany,australia,nigeria,france,pakistan,turkey,spain,poland,brazil,indonesia,belgium,ghana,portugal,mexico,egypt,italy
259,259,uk,india,us,nigeria,canada,australia,germany,pakistan,france,tanzania,egypt,portugal,spain,south africa,russia,indonesia,belgium,morocco,italy,ukraine
260,260,us,uk,india,australia,pakistan,germany,france,canada,nigeria,tanzania,indonesia,egypt,belgium,ghana,turkey,morocco,russia,mexico,ukraine,spain
261,261,us,india,uk,canada,australia,nigeria,pakistan,germany,france,italy,morocco,russia,ghana,egypt,turkey,mexico,south africa,portugal,brazil,poland
262,262,us,india,uk,canada,australia,nigeria,france,pakistan,germany,ghana,belgium,italy,ukraine,brazil,turkey,russia,poland,morocco,mexico,portugal
263,263,uk,india,us,germany,australia,nigeria,france,pakistan,canada,turkey,belgium,russia,mexico,tanzania,morocco,south africa,portugal,ghana,ukraine,indonesia
264,264,uk,us,india,pakistan,nigeria,australia,canada,france,germany,russia,brazil,south africa,portugal,spain,egypt,turkey,indonesia,tanzania,ukraine,belgium
265,265,uk,india,us,france,nigeria,pakistan,canada,australia,germany,south africa,brazil,morocco,spain,tanzania,poland,mexico,ghana,turkey,belgium,portugal
266,266,uk,us,india,australia,nigeria,france,canada,pakistan,germany,south africa,tanzania,indonesia,egypt,mexico,russia,poland,spain,italy,ukraine,belgium
267,267,uk,india,us,germany,canada,australia,nigeria,france,pakistan,south africa,brazil,egypt,indonesia,portugal,belgium,spain,morocco,tanzania,mexico,italy
268,268,uk,us,india,nigeria,pakistan,canada,australia,france,germany,spain,poland,indonesia,portugal,mexico,italy,egypt,brazil,morocco,belgium,ukraine
269,269,uk,us,india,pakistan,france,nigeria,canada,germany,australia,portugal,morocco,spain,south africa,belgium,egypt,ukraine,mexico,italy,tanzania,ghana
270,270,us,uk,india,canada,australia,nigeria,pakistan,france,germany,italy,ghana,brazil,poland,spain,portugal,ukraine,russia,belgium,egypt,mexico
271,271,uk,india,us,australia,pakistan,canada,nigeria,germany,france,morocco,ghana,spain,tanzania,indonesia,poland,south africa,italy,belgium,mexico,brazil
272,272,uk,india,us,germany,nigeria,pakistan,france,australia,canada,belgium,spain,portugal,south africa,ghana,brazil,russia,indonesia,ukraine,egypt,morocco
273,273,us,uk,india,france,germany,australia,nigeria,canada,pakistan,morocco,belgium,poland,russia,south africa,tanzania,portugal,italy,mexico,ukraine,spain
274,274,uk,us,india,germany,pakistan,nigeria,france,canada,australia,portugal,italy,south africa,egypt,tanzania,ukraine,morocco,mexico,poland,belgium,brazil
275,275,uk,india,us,canada,france,nigeria,australia,germany,pakistan,portugal,ukraine,turkey,italy,ghana,poland,south africa,morocco,russia,indonesia,spain
276,276,uk,india,us,canada,pakistan,germany,australia,nigeria,france,portugal,mexico,morocco,italy,tanzania,spain,egypt,south africa,indonesia,poland,turkey
277,277,uk,us,india,pakistan,australia,canada,france,germany,nigeria,ghana,ukraine,italy,turkey,tanzania,belgium,portugal,egypt,brazil,spain,russia
278,278,uk,india,us,france,canada,australia,germany,nigeria,pakistan,spain,ukraine,turkey,tanzania,brazil,morocco,italy,portugal,russia,belgium,egypt
279,279,us,india,uk,germany,canada,pakistan,france,australia,nigeria,turkey,belgium,spain,ghana,russia,mexico,poland,morocco,south africa,indonesia,tanzania
280,280,uk,india,us,germany,nigeria,australia,france,canada,pakistan,spain,egypt,russia,ghana,turkey,brazil,poland,tanzania,indonesia,morocco,italy
281,281,india,us,uk,nigeria,canada,germany,france,pakistan,australia,morocco,italy,tanzania,brazil,russia,belgium,poland,south africa,mexico,portugal,spain
282,282,uk,us,india,france,nigeria,australia,germany,pakistan,canada,turkey,tanzania,italy,russia,ukraine,brazil,morocco,indonesia,belgium,ghana,mexico
283,283,india,uk,us,france,canada,nigeria,germany,australia,pakistan,spain,egypt,turkey,ghana,indonesia,south africa,tanzania,brazil,italy,portugal,belgium
284,284,uk,us,india,germany,france,canada,nigeria,australia,pakistan,portugal,tanzania,brazil,south africa,ukraine,poland,egypt,indonesia,mexico,turkey,ghana
285,285,uk,us,india,canada,france,australia,germany,pakistan,nigeria,south africa,russia,portugal,indonesia,turkey,spain,ghana,mexico,morocco,poland,italy
286,286,india,uk,us,germany,france,canada,nigeria,pakistan,australia,morocco,russia,poland,belgium,ghana,mexico,tanzania,ukraine,turkey,portugal,south africa
287,287,uk,us,india,germany,australia,canada,pakistan,nigeria,france,italy,tanzania,belgium,russia,ukraine,south africa,spain,poland,brazil,morocco,ghana
288,288,us,uk,india,australia,pakistan,nigeria,canada,france,germany,tanzania,south africa,mexico,ghana,egypt,morocco,turkey,belgium,indonesia,ukraine,spain
289,289,uk,us,india,pakistan,germany,france,australia,canada,nigeria,spain,mexico,turkey,russia,indonesia,egypt,poland,portugal,ukraine,italy,brazil
290,290,uk,india,us,canada,nigeria,pakistan,australia,france,germany,italy,south africa,turkey,poland,ukraine,spain,indonesia,morocco,russia,portugal,egypt
291,291,uk,india,us,france,germany,canada,australia,nigeria,pakistan,ghana,indonesia,mexico,italy,portugal,turkey,ukraine,south africa,russia,poland,brazil
